"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades"
"RELIANCE","EQ","09-Apr-2018","        911.00","        912.55","        919.00","        912.55","        915.00","        916.00","        916.01","    3572251","          3272222859.60","      73839"
"RELIANCE","EQ","10-Apr-2018","        916.00","        918.40","        923.90","        914.15","        915.50","        917.05","        919.12","    3865402","          3552772955.30","      80941"
"RELIANCE","EQ","11-Apr-2018","        917.05","        921.80","        932.75","        916.05","        931.75","        930.85","        927.88","    6007539","          5574246154.30","     109450"
"RELIANCE","EQ","12-Apr-2018","        930.85","        929.85","        936.65","        924.20","        927.10","        928.70","        929.39","    4947725","          4598362819.55","      81750"
"RELIANCE","EQ","13-Apr-2018","        928.70","        932.70","        941.70","        928.70","        939.85","        938.85","        937.05","    5767984","          5404908210.45","     102901"
"RELIANCE","EQ","16-Apr-2018","        938.85","        934.45","        940.00","        928.50","        938.10","        937.05","        932.57","    4084450","          3809041574.00","     104874"
"RELIANCE","EQ","17-Apr-2018","        937.05","        940.00","        947.20","        936.00","        945.00","        944.25","        942.33","    4388713","          4135607266.10","     107244"
"RELIANCE","EQ","18-Apr-2018","        944.25","        945.25","        948.20","        935.05","        937.70","        938.00","        941.25","    3365196","          3167484000.90","      90717"
"RELIANCE","EQ","19-Apr-2018","        938.00","        939.10","        945.00","        935.00","        942.00","        942.30","        941.25","    4481413","          4218134285.75","      49239"
"RELIANCE","EQ","20-Apr-2018","        942.30","        938.00","        941.85","        921.20","        930.00","        927.90","        928.21","    3349519","          3109071704.25","      72993"
"RELIANCE","EQ","23-Apr-2018","        927.90","        930.00","        944.35","        928.50","        935.00","        936.00","        936.28","    3508515","          3284954148.55","      74884"
"RELIANCE","EQ","24-Apr-2018","        936.00","        935.80","        975.70","        935.00","        971.60","        970.05","        959.86","    9107264","          8741718169.10","     161209"
"RELIANCE","EQ","25-Apr-2018","        970.05","        973.65","        981.80","        963.55","        972.00","        970.50","        971.00","    6436620","          6249960891.10","     125144"
"RELIANCE","EQ","26-Apr-2018","        970.50","        973.00","        988.00","        962.25","        973.15","        975.35","        977.14","   15588001","         15231697345.95","     191487"
"RELIANCE","EQ","27-Apr-2018","        975.35","        989.80","       1011.00","        985.50","        996.50","        996.30","        999.97","   11666267","         11665872661.10","     173541"
"RELIANCE","EQ","30-Apr-2018","        996.30","        982.00","        992.60","        960.00","        963.50","        963.30","        969.39","    8871802","          8600270171.30","     170165"
"RELIANCE","EQ","02-May-2018","        963.30","        967.00","        979.20","        965.05","        974.80","        972.70","        973.34","    6117761","          5954655105.05","     148402"
"RELIANCE","EQ","03-May-2018","        972.70","        977.90","        977.90","        959.25","        962.00","        961.60","        964.27","    3947546","          3806512718.90","      84753"
"RELIANCE","EQ","04-May-2018","        961.60","        962.85","        964.70","        950.00","        953.60","        953.95","        954.68","    3795692","          3623686169.95","     119312"
"RELIANCE","EQ","07-May-2018","        953.95","        958.85","        973.25","        956.35","        971.90","        971.00","        963.82","    3512532","          3385450726.45","      87310"
"RELIANCE","EQ","08-May-2018","        971.00","        977.50","        982.00","        965.20","        966.00","        967.10","        972.41","    4934036","          4797914833.60","     104703"
"RELIANCE","EQ","09-May-2018","        967.10","        965.90","        984.30","        962.25","        976.20","        976.70","        973.59","    4494423","          4375739607.45","      96826"
"RELIANCE","EQ","10-May-2018","        976.70","        980.00","        984.60","        974.25","        979.15","        981.15","        980.67","    4014645","          3937024259.70","      74806"
"RELIANCE","EQ","11-May-2018","        981.15","        981.25","        991.30","        977.75","        986.00","        989.25","        986.84","    4011516","          3958724054.95","      76911"
"RELIANCE","EQ","14-May-2018","        989.25","        991.95","        991.95","        976.70","        984.95","        986.60","        984.23","    2579561","          2538890943.70","      56447"
"RELIANCE","EQ","15-May-2018","        986.60","        983.05","       1000.00","        976.65","        978.55","        978.95","        988.75","    4800923","          4746908409.80","     100265"
"RELIANCE","EQ","16-May-2018","        978.95","        974.00","        974.00","        952.45","        954.40","        956.15","        962.49","    8613363","          8290313022.65","     116722"
"RELIANCE","EQ","17-May-2018","        956.15","        959.35","        960.00","        941.50","        944.00","        945.35","        949.68","    4733477","          4495273470.40","     119057"
"RELIANCE","EQ","18-May-2018","        945.35","        945.60","        953.50","        932.00","        934.50","        933.85","        941.11","    5230037","          4922041684.75","     117002"
"RELIANCE","EQ","21-May-2018","        933.85","        930.75","        935.70","        922.10","        934.80","        931.35","        927.05","    6624893","          6141603388.35","      83977"
"RELIANCE","EQ","22-May-2018","        931.35","        933.15","        934.00","        925.00","        927.10","        926.75","        930.25","    5170585","          4809925289.20","      78323"
"RELIANCE","EQ","23-May-2018","        926.75","        926.00","        926.00","        909.15","        913.80","        912.25","        917.49","    4567562","          4190710346.60","     111713"
"RELIANCE","EQ","24-May-2018","        912.25","        914.00","        921.00","        910.15","        917.95","        915.85","        916.46","    5317983","          4873723841.40","      96010"
"RELIANCE","EQ","25-May-2018","        915.85","        916.00","        923.40","        914.45","        922.00","        920.80","        920.30","    8129520","          7481573040.65","      94418"
"RELIANCE","EQ","28-May-2018","        920.80","        924.90","        927.00","        918.10","        919.95","        920.40","        922.21","    5197835","          4793495120.70","      98317"
"RELIANCE","EQ","29-May-2018","        920.40","        921.50","        928.00","        914.40","        916.90","        917.45","        920.32","    8173396","          7522151497.25","     113106"
"RELIANCE","EQ","30-May-2018","        917.45","        914.85","        923.20","        906.60","        915.80","        916.10","        915.80","    5991222","          5486773044.70","     135401"
"RELIANCE","EQ","31-May-2018","        916.10","        921.00","        922.30","        914.55","        920.30","        921.35","        921.07","   16951801","         15613865590.25","     166442"
"RELIANCE","EQ","01-Jun-2018","        921.35","        920.00","        935.75","        918.45","        928.60","        930.55","        926.94","    8765835","          8125389215.50","     136941"
"RELIANCE","EQ","04-Jun-2018","        930.55","        933.40","        944.00","        930.55","        941.50","        940.85","        939.73","    5600357","          5262829394.75","     237083"
"RELIANCE","EQ","05-Jun-2018","        940.85","        942.80","        955.00","        941.00","        948.90","        947.65","        949.46","    7971524","          7568655588.40","     169905"
"RELIANCE","EQ","06-Jun-2018","        947.65","        947.00","        956.00","        942.65","        954.00","        954.40","        952.01","    4189483","          3988423353.05","     108083"
"RELIANCE","EQ","07-Jun-2018","        954.40","        954.90","        976.00","        954.45","        970.85","        971.35","        969.30","    6857300","          6646752363.30","     202014"
"RELIANCE","EQ","08-Jun-2018","        971.35","        966.35","        986.55","        960.60","        983.10","        984.35","        974.60","    6532599","          6366671932.45","     143699"
"RELIANCE","EQ","11-Jun-2018","        984.35","        987.10","        999.95","        979.05","        980.05","        982.65","        991.25","    6866053","          6806007439.50","     169285"
"RELIANCE","EQ","12-Jun-2018","        982.65","        983.40","       1000.00","        980.30","        999.40","        997.15","        991.14","    7445221","          7379266303.05","     150601"
"RELIANCE","EQ","13-Jun-2018","        997.15","       1000.00","       1005.90","        989.50","       1002.50","       1002.50","        999.25","    5926020","          5921557585.75","     143644"
"RELIANCE","EQ","14-Jun-2018","       1002.50","        997.45","       1011.80","        987.40","       1007.00","       1007.95","       1001.22","    5484867","          5491573757.30","     130819"
"RELIANCE","EQ","15-Jun-2018","       1007.95","       1006.00","       1023.50","        999.25","       1012.45","       1014.20","       1015.48","   11294702","         11469522694.40","     227359"
"RELIANCE","EQ","18-Jun-2018","       1014.20","       1008.80","       1020.45","       1007.00","       1014.10","       1015.55","       1014.97","    5652374","          5737016772.45","     114998"
"RELIANCE","EQ","19-Jun-2018","       1015.55","       1013.90","       1014.80","        993.65","        995.60","        996.05","       1002.70","    6346101","          6363262361.55","     169205"
"RELIANCE","EQ","20-Jun-2018","        996.05","        996.00","       1022.90","        994.85","       1019.20","       1019.25","       1015.65","    7193824","          7306438843.25","     176300"
"RELIANCE","EQ","21-Jun-2018","       1019.25","       1023.45","       1036.00","       1021.30","       1031.60","       1031.95","       1030.56","   10509756","         10830925855.25","     218105"
"RELIANCE","EQ","22-Jun-2018","       1031.95","       1028.40","       1029.20","       1008.45","       1011.65","       1012.50","       1014.60","   16169978","         16406133080.00","     159059"
"RELIANCE","EQ","25-Jun-2018","       1012.50","       1011.40","       1016.50","       1002.30","       1005.00","       1004.45","       1010.49","    5197694","          5252204245.65","      93795"
"RELIANCE","EQ","26-Jun-2018","       1004.45","       1006.00","       1006.00","        975.25","        978.30","        978.95","        986.72","    8068585","          7961465286.50","     176505"
"RELIANCE","EQ","27-Jun-2018","        978.95","        978.50","        985.40","        962.70","        963.70","        965.85","        973.82","    8958555","          8724005245.50","     179753"
"RELIANCE","EQ","28-Jun-2018","        965.85","        962.00","        968.50","        940.30","        948.00","        944.95","        952.67","    8581234","          8175043918.60","     156175"
"RELIANCE","EQ","29-Jun-2018","        944.95","        949.10","        975.50","        949.00","        973.20","        972.45","        967.48","    7966401","          7707335240.40","     152587"
"RELIANCE","EQ","02-Jul-2018","        972.45","        972.35","        972.35","        957.00","        960.05","        960.60","        962.14","    6660916","          6408701994.75","      83823"
"RELIANCE","EQ","03-Jul-2018","        960.60","        965.00","        978.45","        960.35","        972.20","        971.30","        972.10","    5067261","          4925883687.90","     117456"
"RELIANCE","EQ","04-Jul-2018","        971.30","        971.80","        992.00","        971.00","        991.00","        990.10","        982.92","    5000724","          4915326239.95","     114594"
"RELIANCE","EQ","05-Jul-2018","        990.10","        997.00","       1008.40","        958.60","        964.65","        964.50","        988.25","   18719353","         18499398245.95","     309468"
"RELIANCE","EQ","06-Jul-2018","        964.50","        964.75","        983.00","        964.50","        977.50","        977.55","        977.82","    9161266","          8958074812.50","     164393"
"RELIANCE","EQ","09-Jul-2018","        977.55","        987.10","       1000.00","        983.50","        996.00","        997.10","        991.93","    5170189","          5128442011.40","     126126"
"RELIANCE","EQ","10-Jul-2018","        997.10","       1002.75","       1028.50","       1000.00","       1027.50","       1025.70","       1018.86","   10444513","         10641500106.70","     204258"
"RELIANCE","EQ","11-Jul-2018","       1025.70","       1025.00","       1040.90","       1017.85","       1040.00","       1038.80","       1030.85","    8665072","          8932367750.05","     196687"
"RELIANCE","EQ","12-Jul-2018","       1038.80","       1044.35","       1099.00","       1042.60","       1080.90","       1082.35","       1080.29","   24109297","         26045070532.95","     383215"
"RELIANCE","EQ","13-Jul-2018","       1082.35","       1080.50","       1109.00","       1080.00","       1101.00","       1099.80","       1098.67","   17967282","         19740145319.65","     288822"
"RELIANCE","EQ","16-Jul-2018","       1099.80","       1099.80","       1108.90","       1073.05","       1078.65","       1076.20","       1082.43","    6595781","          7139494128.90","     140095"
"RELIANCE","EQ","17-Jul-2018","       1076.20","       1078.30","       1095.95","       1069.60","       1094.00","       1092.35","       1085.22","    6469256","          7020568950.55","     145535"
"RELIANCE","EQ","18-Jul-2018","       1092.35","       1098.40","       1104.60","       1077.30","       1093.30","       1092.55","       1091.64","    4682099","          5111167211.10","     110961"
"RELIANCE","EQ","19-Jul-2018","       1092.55","       1093.30","       1115.00","       1086.35","       1114.35","       1104.85","       1098.53","    5433617","          5968998930.80","     193943"
"RELIANCE","EQ","20-Jul-2018","       1104.85","       1113.40","       1138.50","       1111.90","       1127.65","       1128.65","       1125.34","    8018150","          9023164648.75","     203126"
"RELIANCE","EQ","23-Jul-2018","       1128.65","       1129.80","       1129.80","       1113.10","       1120.50","       1120.30","       1119.33","    5842496","          6539660892.85","     100779"
"RELIANCE","EQ","24-Jul-2018","       1120.30","       1122.00","       1126.75","       1107.40","       1111.00","       1110.95","       1115.46","    4469144","          4985132839.75","     150186"
"RELIANCE","EQ","25-Jul-2018","       1110.95","       1110.00","       1123.00","       1104.20","       1112.65","       1115.15","       1116.21","    5949680","          6641092564.55","     121293"
"RELIANCE","EQ","26-Jul-2018","       1115.15","       1110.10","       1121.50","       1107.80","       1112.10","       1110.65","       1113.90","    6424867","          7156685848.30","     131788"
"RELIANCE","EQ","27-Jul-2018","       1110.65","       1119.50","       1137.40","       1112.15","       1128.00","       1129.85","       1127.43","    6679468","          7530602219.35","     140124"
"RELIANCE","EQ","30-Jul-2018","       1129.85","       1130.00","       1157.30","       1128.00","       1152.00","       1151.40","       1143.36","   13872467","         15861210912.15","     221335"
