"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades"
"INDUSINDBK","EQ","15-May-2018","       1915.00","       1919.00","       1951.50","       1905.10","       1914.70","       1916.95","       1930.54","    1198159","          2313098294.45","      68696"
"INDUSINDBK","EQ","16-May-2018","       1916.95","       1911.60","       1939.20","       1900.00","       1925.50","       1925.60","       1917.20","     506000","           970101064.75","      20709"
"INDUSINDBK","EQ","17-May-2018","       1925.60","       1920.00","       1934.25","       1905.60","       1920.00","       1914.35","       1915.01","     503632","           964461232.85","      41927"
"INDUSINDBK","EQ","18-May-2018","       1914.35","       1915.00","       1945.00","       1906.00","       1935.10","       1930.00","       1928.09","     952766","          1837016213.10","      74745"
"INDUSINDBK","EQ","21-May-2018","       1930.00","       1935.90","       1947.00","       1912.45","       1917.80","       1924.95","       1927.96","     845801","          1630673736.55","      54585"
"INDUSINDBK","EQ","22-May-2018","       1924.95","       1924.70","       1931.30","       1895.00","       1895.00","       1903.95","       1914.32","     545822","          1044875969.25","      42991"
"INDUSINDBK","EQ","23-May-2018","       1903.95","       1895.00","       1898.70","       1848.60","       1852.55","       1853.65","       1866.80","    1220570","          2278558042.70","      50436"
"INDUSINDBK","EQ","24-May-2018","       1853.65","       1853.65","       1878.80","       1836.00","       1874.00","       1870.70","       1850.76","     864810","          1600553351.50","      29371"
"INDUSINDBK","EQ","25-May-2018","       1870.70","       1874.00","       1919.25","       1858.70","       1914.00","       1914.95","       1898.47","     674128","          1279814890.60","      71543"
"INDUSINDBK","EQ","28-May-2018","       1914.95","       1919.00","       1925.00","       1894.95","       1914.00","       1914.45","       1910.01","     811547","          1550058998.35","      56030"
"INDUSINDBK","EQ","29-May-2018","       1914.45","       1908.10","       1917.05","       1870.00","       1882.90","       1877.30","       1897.83","     855287","          1623192408.90","      43257"
"INDUSINDBK","EQ","30-May-2018","       1877.30","       1868.70","       1892.20","       1858.20","       1890.35","       1884.85","       1875.26","     848282","          1590753303.70","      32393"
"INDUSINDBK","EQ","31-May-2018","       1884.85","       1884.00","       1995.00","       1868.75","       1960.60","       1955.45","       1938.93","    3896725","          7555491380.70","      67480"
"INDUSINDBK","EQ","01-Jun-2018","       1955.45","       1948.00","       1948.00","       1905.00","       1911.50","       1915.40","       1926.53","    1082637","          2085734887.85","      52179"
"INDUSINDBK","EQ","04-Jun-2018","       1915.40","       1931.95","       1963.00","       1892.00","       1900.00","       1902.20","       1914.62","     964088","          1845858276.25","      45495"
"INDUSINDBK","EQ","05-Jun-2018","       1902.20","       1897.00","       1916.55","       1892.90","       1900.00","       1899.40","       1902.39","     708586","          1348004534.15","      37075"
"INDUSINDBK","EQ","06-Jun-2018","       1899.40","       1903.00","       1928.50","       1881.35","       1916.60","       1919.80","       1903.97","     508953","           969029408.35","      27707"
"INDUSINDBK","EQ","07-Jun-2018","       1919.80","       1926.00","       1941.75","       1895.10","       1902.00","       1900.45","       1920.84","     754249","          1448787898.80","      37080"
"INDUSINDBK","EQ","08-Jun-2018","       1900.45","       1895.00","       1898.95","       1880.00","       1893.00","       1888.70","       1893.31","    1889091","          3576635727.05","      33493"
"INDUSINDBK","EQ","11-Jun-2018","       1888.70","       1898.90","       1929.15","       1895.30","       1908.00","       1904.80","       1912.11","     794575","          1519318702.80","      59559"
"INDUSINDBK","EQ","12-Jun-2018","       1904.80","       1910.00","       1958.45","       1908.00","       1953.00","       1954.75","       1935.28","    1275739","          2468909103.35","      54528"
"INDUSINDBK","EQ","13-Jun-2018","       1954.75","       1958.00","       1968.80","       1937.55","       1949.00","       1945.45","       1956.11","    1169830","          2288319634.90","      59943"
"INDUSINDBK","EQ","14-Jun-2018","       1945.45","       1940.00","       1971.10","       1934.00","       1958.00","       1963.40","       1956.78","     917199","          1794755326.20","      57408"
"INDUSINDBK","EQ","15-Jun-2018","       1963.40","       1963.00","       1978.40","       1947.15","       1969.00","       1967.35","       1967.35","    2274265","          4474266472.00","      66727"
"INDUSINDBK","EQ","18-Jun-2018","       1967.35","       1962.10","       1989.00","       1961.00","       1974.70","       1967.95","       1974.69","     792509","          1564956711.20","      71579"
"INDUSINDBK","EQ","19-Jun-2018","       1967.95","       1962.00","       1962.45","       1916.75","       1939.15","       1931.50","       1938.53","     905231","          1754814843.50","      61109"
"INDUSINDBK","EQ","20-Jun-2018","       1931.50","       1939.00","       1975.00","       1927.50","       1974.00","       1967.40","       1954.05","     489671","           956842829.55","      23108"
"INDUSINDBK","EQ","21-Jun-2018","       1967.40","       1969.30","       1975.75","       1946.05","       1964.50","       1960.50","       1959.73","     779490","          1527590396.65","      34139"
"INDUSINDBK","EQ","22-Jun-2018","       1960.50","       1960.50","       1963.75","       1927.40","       1954.15","       1953.25","       1940.79","     956565","          1856492986.80","      44208"
"INDUSINDBK","EQ","25-Jun-2018","       1953.25","       1951.00","       1976.90","       1946.50","       1970.00","       1969.95","       1965.98","     566785","          1114285437.40","      25334"
"INDUSINDBK","EQ","26-Jun-2018","       1969.95","       1961.10","       1993.90","       1956.85","       1981.90","       1983.30","       1981.09","     662063","          1311605498.45","      41202"
"INDUSINDBK","EQ","27-Jun-2018","       1983.30","       1989.00","       1995.00","       1959.10","       1968.00","       1969.25","       1971.57","     555455","          1095120392.45","      38013"
"INDUSINDBK","EQ","28-Jun-2018","       1969.25","       1969.00","       1990.00","       1948.25","       1967.65","       1967.60","       1962.63","    1393387","          2734696322.90","      47350"
"INDUSINDBK","EQ","29-Jun-2018","       1967.60","       1970.00","       1979.00","       1929.55","       1937.55","       1932.20","       1942.41","    1324639","          2572996809.35","      64852"
"INDUSINDBK","EQ","02-Jul-2018","       1932.20","       1938.00","       1957.05","       1928.50","       1944.70","       1948.80","       1945.02","     708738","          1378512798.05","      61191"
"INDUSINDBK","EQ","03-Jul-2018","       1948.80","       1944.00","       1955.80","       1935.00","       1951.50","       1951.00","       1948.58","     926035","          1804454949.20","      55211"
"INDUSINDBK","EQ","04-Jul-2018","       1951.00","       1954.00","       1985.75","       1945.30","       1979.55","       1976.30","       1958.32","    1514361","          2965602935.85","      36300"
"INDUSINDBK","EQ","05-Jul-2018","       1976.30","       1980.20","       1991.00","       1960.10","       1968.90","       1964.45","       1974.69","     490611","           968805390.70","      18691"
"INDUSINDBK","EQ","06-Jul-2018","       1964.45","       1961.45","       1971.45","       1952.30","       1958.30","       1959.40","       1962.52","     590699","          1159255767.70","      29079"
