"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades"
"YESBANK","EQ","28-Nov-2019","         68.25","         69.00","         70.65","         68.35","         70.40","         70.05","         69.51","  223021365","         15503203339.50","     434702"
"YESBANK","EQ","29-Nov-2019","         70.05","         72.00","         74.00","         67.55","         68.50","         68.30","         70.78","  428332393","         30315352072.65","     820013"
"YESBANK","EQ","02-Dec-2019","         68.30","         69.00","         69.30","         63.05","         63.80","         64.05","         66.32","  361756071","         23990536823.55","     712873"
"YESBANK","EQ","03-Dec-2019","         64.05","         64.10","         65.25","         59.00","         59.20","         59.50","         61.43","  297142445","         18252004253.00","     651462"
"YESBANK","EQ","04-Dec-2019","         59.50","         58.55","         63.45","         56.65","         63.00","         63.00","         60.75","  340845428","         20705111668.90","     709378"
"YESBANK","EQ","05-Dec-2019","         63.00","         63.00","         64.00","         60.85","         61.95","         62.10","         62.42","  224990595","         14043710421.80","     463307"
"YESBANK","EQ","06-Dec-2019","         62.10","         60.10","         60.75","         55.15","         55.60","         56.00","         57.74","  282441286","         16309143107.25","     607669"
"YESBANK","EQ","09-Dec-2019","         56.00","         56.00","         58.85","         53.75","         56.30","         56.25","         56.57","  314839590","         17811007121.75","     617620"
"YESBANK","EQ","10-Dec-2019","         56.25","         54.80","         56.35","         48.55","         50.40","         50.55","         52.86","  345518744","         18264934302.90","     720453"
"YESBANK","EQ","11-Dec-2019","         50.55","         47.25","         49.40","         40.75","         43.55","         42.80","         44.32","  661012673","         29299313184.90","    1204069"
"YESBANK","EQ","12-Dec-2019","         42.80","         43.15","         48.80","         42.80","         45.30","         45.35","         45.49","  398199436","         18115348647.05","     770900"
"YESBANK","EQ","13-Dec-2019","         45.35","         45.50","         47.65","         45.40","         46.70","         46.65","         46.70","  201459985","          9408456805.70","     376657"
"YESBANK","EQ","16-Dec-2019","         46.65","         47.25","         48.00","         45.95","         46.90","         46.80","         46.69","  172273653","          8043508959.20","     318446"
"YESBANK","EQ","17-Dec-2019","         46.80","         47.40","         48.20","         46.85","         47.65","         47.60","         47.58","  130789036","          6222344361.25","     275038"
"YESBANK","EQ","18-Dec-2019","         47.60","         48.00","         48.20","         46.00","         46.75","         46.75","         46.99","  130282558","          6122347765.95","     263639"
"YESBANK","EQ","19-Dec-2019","         46.75","         46.00","         51.40","         44.95","         49.80","         49.90","         48.32","  307936405","         14879594645.70","     573267"
"YESBANK","EQ","20-Dec-2019","         49.90","         49.50","         53.50","         48.30","         50.80","         51.40","         51.86","  359647922","         18650668356.00","     667927"
"YESBANK","EQ","23-Dec-2019","         51.40","         50.75","         52.30","         48.70","         49.45","         49.65","         50.66","  276776855","         14022271613.80","     479271"
"YESBANK","EQ","24-Dec-2019","         49.65","         50.15","         52.00","         50.05","         51.15","         51.20","         51.13","  242779981","         12413869407.15","     413646"
